"ITTER107","Territorio","TIPO_DATO35","Tipo dato","REATI_PS","Tipo di delitto","RIF_TIME","Periodo del commesso delitto","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","COUNTER","contraffazione di marchi e prodotti industriali","YRDUR","durante l'anno di riferimento","2016","2016",7755,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","COUNTER","contraffazione di marchi e prodotti industriali","YRDUR","durante l'anno di riferimento","2017","2017",6356,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","COUNTER","contraffazione di marchi e prodotti industriali","YRDUR","durante l'anno di riferimento","2018","2018",5938,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","COUNTER","contraffazione di marchi e prodotti industriali","YRDUR","durante l'anno di riferimento","2019","2019",4989,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","INTPROP","violazione della proprietà intellettuale","YRDUR","durante l'anno di riferimento","2006","2006",6469,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","INTPROP","violazione della proprietà intellettuale","YRDUR","durante l'anno di riferimento","2007","2007",5601,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","INTPROP","violazione della proprietà intellettuale","YRDUR","durante l'anno di riferimento","2008","2008",4499,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","INTPROP","violazione della proprietà intellettuale","YRDUR","durante l'anno di riferimento","2009","2009",3438,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","INTPROP","violazione della proprietà intellettuale","YRDUR","durante l'anno di riferimento","2010","2010",2560,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","INTPROP","violazione della proprietà intellettuale","YRDUR","durante l'anno di riferimento","2011","2011",1935,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","INTPROP","violazione della proprietà intellettuale","YRDUR","durante l'anno di riferimento","2012","2012",1522,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","INTPROP","violazione della proprietà intellettuale","YRDUR","durante l'anno di riferimento","2013","2013",1075,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","INTPROP","violazione della proprietà intellettuale","YRDUR","durante l'anno di riferimento","2014","2014",1069,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","INTPROP","violazione della proprietà intellettuale","YRDUR","durante l'anno di riferimento","2015","2015",1211,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","INTPROP","violazione della proprietà intellettuale","YRDUR","durante l'anno di riferimento","2016","2016",1058,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","INTPROP","violazione della proprietà intellettuale","YRDUR","durante l'anno di riferimento","2017","2017",793,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","INTPROP","violazione della proprietà intellettuale","YRDUR","durante l'anno di riferimento","2018","2018",575,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","INTPROP","violazione della proprietà intellettuale","YRDUR","durante l'anno di riferimento","2019","2019",515,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","RECEIV","ricettazione","YRDUR","durante l'anno di riferimento","2006","2006",30042,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","RECEIV","ricettazione","YRDUR","durante l'anno di riferimento","2007","2007",31104,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","RECEIV","ricettazione","YRDUR","durante l'anno di riferimento","2008","2008",27786,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","RECEIV","ricettazione","YRDUR","durante l'anno di riferimento","2009","2009",23619,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","RECEIV","ricettazione","YRDUR","durante l'anno di riferimento","2010","2010",23686,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","RECEIV","ricettazione","YRDUR","durante l'anno di riferimento","2011","2011",23773,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","RECEIV","ricettazione","YRDUR","durante l'anno di riferimento","2012","2012",25080,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","RECEIV","ricettazione","YRDUR","durante l'anno di riferimento","2013","2013",25275,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","RECEIV","ricettazione","YRDUR","durante l'anno di riferimento","2014","2014",24935,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","RECEIV","ricettazione","YRDUR","durante l'anno di riferimento","2015","2015",23048,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","RECEIV","ricettazione","YRDUR","durante l'anno di riferimento","2016","2016",21693,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","RECEIV","ricettazione","YRDUR","durante l'anno di riferimento","2017","2017",20022,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","RECEIV","ricettazione","YRDUR","durante l'anno di riferimento","2018","2018",18182,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","RECEIV","ricettazione","YRDUR","durante l'anno di riferimento","2019","2019",16159,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MONEYLAU","riciclaggio e impiego di denaro, beni o utilità di provenienza illecita","YRDUR","durante l'anno di riferimento","2006","2006",1193,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MONEYLAU","riciclaggio e impiego di denaro, beni o utilità di provenienza illecita","YRDUR","durante l'anno di riferimento","2007","2007",1209,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MONEYLAU","riciclaggio e impiego di denaro, beni o utilità di provenienza illecita","YRDUR","durante l'anno di riferimento","2008","2008",1253,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MONEYLAU","riciclaggio e impiego di denaro, beni o utilità di provenienza illecita","YRDUR","durante l'anno di riferimento","2009","2009",1269,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MONEYLAU","riciclaggio e impiego di denaro, beni o utilità di provenienza illecita","YRDUR","durante l'anno di riferimento","2010","2010",1344,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MONEYLAU","riciclaggio e impiego di denaro, beni o utilità di provenienza illecita","YRDUR","durante l'anno di riferimento","2011","2011",1350,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MONEYLAU","riciclaggio e impiego di denaro, beni o utilità di provenienza illecita","YRDUR","durante l'anno di riferimento","2012","2012",1685,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MONEYLAU","riciclaggio e impiego di denaro, beni o utilità di provenienza illecita","YRDUR","durante l'anno di riferimento","2013","2013",1891,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MONEYLAU","riciclaggio e impiego di denaro, beni o utilità di provenienza illecita","YRDUR","durante l'anno di riferimento","2014","2014",1604,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MONEYLAU","riciclaggio e impiego di denaro, beni o utilità di provenienza illecita","YRDUR","durante l'anno di riferimento","2015","2015",1818,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MONEYLAU","riciclaggio e impiego di denaro, beni o utilità di provenienza illecita","YRDUR","durante l'anno di riferimento","2016","2016",1745,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MONEYLAU","riciclaggio e impiego di denaro, beni o utilità di provenienza illecita","YRDUR","durante l'anno di riferimento","2017","2017",1888,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MONEYLAU","riciclaggio e impiego di denaro, beni o utilità di provenienza illecita","YRDUR","durante l'anno di riferimento","2018","2018",1872,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MONEYLAU","riciclaggio e impiego di denaro, beni o utilità di provenienza illecita","YRDUR","durante l'anno di riferimento","2019","2019",1836,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","USURY","usura","YRDUR","durante l'anno di riferimento","2006","2006",353,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","USURY","usura","YRDUR","durante l'anno di riferimento","2007","2007",382,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","USURY","usura","YRDUR","durante l'anno di riferimento","2008","2008",375,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","USURY","usura","YRDUR","durante l'anno di riferimento","2009","2009",464,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","USURY","usura","YRDUR","durante l'anno di riferimento","2010","2010",374,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","USURY","usura","YRDUR","durante l'anno di riferimento","2011","2011",352,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","USURY","usura","YRDUR","durante l'anno di riferimento","2012","2012",405,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","USURY","usura","YRDUR","durante l'anno di riferimento","2013","2013",460,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","USURY","usura","YRDUR","durante l'anno di riferimento","2014","2014",405,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","USURY","usura","YRDUR","durante l'anno di riferimento","2015","2015",375,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","USURY","usura","YRDUR","durante l'anno di riferimento","2016","2016",408,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","USURY","usura","YRDUR","durante l'anno di riferimento","2017","2017",307,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","USURY","usura","YRDUR","durante l'anno di riferimento","2018","2018",189,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","USURY","usura","YRDUR","durante l'anno di riferimento","2019","2019",191,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMAGE","danneggiamenti","YRDUR","durante l'anno di riferimento","2006","2006",344253,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMAGE","danneggiamenti","YRDUR","durante l'anno di riferimento","2007","2007",384529,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMAGE","danneggiamenti","YRDUR","durante l'anno di riferimento","2008","2008",402163,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMAGE","danneggiamenti","YRDUR","durante l'anno di riferimento","2009","2009",415391,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMAGE","danneggiamenti","YRDUR","durante l'anno di riferimento","2010","2010",414923,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMAGE","danneggiamenti","YRDUR","durante l'anno di riferimento","2011","2011",398521,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMAGE","danneggiamenti","YRDUR","durante l'anno di riferimento","2012","2012",364435,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMAGE","danneggiamenti","YRDUR","durante l'anno di riferimento","2013","2013",341152,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMAGE","danneggiamenti","YRDUR","durante l'anno di riferimento","2014","2014",279277,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMAGE","danneggiamenti","YRDUR","durante l'anno di riferimento","2015","2015",284755,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMAGE","danneggiamenti","YRDUR","durante l'anno di riferimento","2016","2016",249850,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMAGE","danneggiamenti","YRDUR","durante l'anno di riferimento","2017","2017",253030,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMAGE","danneggiamenti","YRDUR","durante l'anno di riferimento","2018","2018",257729,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMAGE","danneggiamenti","YRDUR","durante l'anno di riferimento","2019","2019",262248,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ARSON","incendi","YRDUR","durante l'anno di riferimento","2006","2006",12659,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ARSON","incendi","YRDUR","durante l'anno di riferimento","2007","2007",16716,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ARSON","incendi","YRDUR","durante l'anno di riferimento","2008","2008",12662,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ARSON","incendi","YRDUR","durante l'anno di riferimento","2009","2009",10921,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ARSON","incendi","YRDUR","durante l'anno di riferimento","2010","2010",9622,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ARSON","incendi","YRDUR","durante l'anno di riferimento","2011","2011",12980,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ARSON","incendi","YRDUR","durante l'anno di riferimento","2012","2012",13170,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ARSON","incendi","YRDUR","durante l'anno di riferimento","2013","2013",7388,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ARSON","incendi","YRDUR","durante l'anno di riferimento","2014","2014",6855,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ARSON","incendi","YRDUR","durante l'anno di riferimento","2015","2015",8934,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ARSON","incendi","YRDUR","durante l'anno di riferimento","2016","2016",8005,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ARSON","incendi","YRDUR","durante l'anno di riferimento","2017","2017",10310,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ARSON","incendi","YRDUR","durante l'anno di riferimento","2018","2018",4750,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ARSON","incendi","YRDUR","durante l'anno di riferimento","2019","2019",6533,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMARS","danneggiamento seguito da incendio","YRDUR","durante l'anno di riferimento","2006","2006",10104,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMARS","danneggiamento seguito da incendio","YRDUR","durante l'anno di riferimento","2007","2007",11762,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMARS","danneggiamento seguito da incendio","YRDUR","durante l'anno di riferimento","2008","2008",10728,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMARS","danneggiamento seguito da incendio","YRDUR","durante l'anno di riferimento","2009","2009",9797,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMARS","danneggiamento seguito da incendio","YRDUR","durante l'anno di riferimento","2010","2010",9721,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMARS","danneggiamento seguito da incendio","YRDUR","durante l'anno di riferimento","2011","2011",10499,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMARS","danneggiamento seguito da incendio","YRDUR","durante l'anno di riferimento","2012","2012",11209,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMARS","danneggiamento seguito da incendio","YRDUR","durante l'anno di riferimento","2013","2013",9815,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMARS","danneggiamento seguito da incendio","YRDUR","durante l'anno di riferimento","2014","2014",8572,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMARS","danneggiamento seguito da incendio","YRDUR","durante l'anno di riferimento","2015","2015",8940,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMARS","danneggiamento seguito da incendio","YRDUR","durante l'anno di riferimento","2016","2016",8502,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMARS","danneggiamento seguito da incendio","YRDUR","durante l'anno di riferimento","2017","2017",9779,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMARS","danneggiamento seguito da incendio","YRDUR","durante l'anno di riferimento","2018","2018",7655,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DAMARS","danneggiamento seguito da incendio","YRDUR","durante l'anno di riferimento","2019","2019",7435,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DRUG","normativa sugli stupefacenti","YRDUR","durante l'anno di riferimento","2006","2006",32306,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DRUG","normativa sugli stupefacenti","YRDUR","durante l'anno di riferimento","2007","2007",34439,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DRUG","normativa sugli stupefacenti","YRDUR","durante l'anno di riferimento","2008","2008",34082,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DRUG","normativa sugli stupefacenti","YRDUR","durante l'anno di riferimento","2009","2009",34101,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DRUG","normativa sugli stupefacenti","YRDUR","durante l'anno di riferimento","2010","2010",32761,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DRUG","normativa sugli stupefacenti","YRDUR","durante l'anno di riferimento","2011","2011",34034,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DRUG","normativa sugli stupefacenti","YRDUR","durante l'anno di riferimento","2012","2012",33852,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DRUG","normativa sugli stupefacenti","YRDUR","durante l'anno di riferimento","2013","2013",33578,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DRUG","normativa sugli stupefacenti","YRDUR","durante l'anno di riferimento","2014","2014",33246,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DRUG","normativa sugli stupefacenti","YRDUR","durante l'anno di riferimento","2015","2015",32615,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DRUG","normativa sugli stupefacenti","YRDUR","durante l'anno di riferimento","2016","2016",36133,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DRUG","normativa sugli stupefacenti","YRDUR","durante l'anno di riferimento","2017","2017",39592,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DRUG","normativa sugli stupefacenti","YRDUR","durante l'anno di riferimento","2018","2018",40371,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","DRUG","normativa sugli stupefacenti","YRDUR","durante l'anno di riferimento","2019","2019",39290,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ATTACK","attentati","YRDUR","durante l'anno di riferimento","2006","2006",618,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ATTACK","attentati","YRDUR","durante l'anno di riferimento","2007","2007",544,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ATTACK","attentati","YRDUR","durante l'anno di riferimento","2008","2008",447,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ATTACK","attentati","YRDUR","durante l'anno di riferimento","2009","2009",376,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ATTACK","attentati","YRDUR","durante l'anno di riferimento","2010","2010",490,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ATTACK","attentati","YRDUR","durante l'anno di riferimento","2011","2011",439,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ATTACK","attentati","YRDUR","durante l'anno di riferimento","2012","2012",522,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ATTACK","attentati","YRDUR","durante l'anno di riferimento","2013","2013",462,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ATTACK","attentati","YRDUR","durante l'anno di riferimento","2014","2014",386,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ATTACK","attentati","YRDUR","durante l'anno di riferimento","2015","2015",410,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ATTACK","attentati","YRDUR","durante l'anno di riferimento","2016","2016",328,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ATTACK","attentati","YRDUR","durante l'anno di riferimento","2017","2017",291,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ATTACK","attentati","YRDUR","durante l'anno di riferimento","2018","2018",275,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","ATTACK","attentati","YRDUR","durante l'anno di riferimento","2019","2019",204,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","CRIMASS","associazione per delinquere","YRDUR","durante l'anno di riferimento","2006","2006",1074,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","CRIMASS","associazione per delinquere","YRDUR","durante l'anno di riferimento","2007","2007",1011,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","CRIMASS","associazione per delinquere","YRDUR","durante l'anno di riferimento","2008","2008",871,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","CRIMASS","associazione per delinquere","YRDUR","durante l'anno di riferimento","2009","2009",872,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","CRIMASS","associazione per delinquere","YRDUR","durante l'anno di riferimento","2010","2010",744,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","CRIMASS","associazione per delinquere","YRDUR","durante l'anno di riferimento","2011","2011",906,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","CRIMASS","associazione per delinquere","YRDUR","durante l'anno di riferimento","2012","2012",943,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","CRIMASS","associazione per delinquere","YRDUR","durante l'anno di riferimento","2013","2013",792,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","CRIMASS","associazione per delinquere","YRDUR","durante l'anno di riferimento","2014","2014",986,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","CRIMASS","associazione per delinquere","YRDUR","durante l'anno di riferimento","2015","2015",844,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","CRIMASS","associazione per delinquere","YRDUR","durante l'anno di riferimento","2016","2016",687,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","CRIMASS","associazione per delinquere","YRDUR","durante l'anno di riferimento","2017","2017",611,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","CRIMASS","associazione per delinquere","YRDUR","durante l'anno di riferimento","2018","2018",518,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","CRIMASS","associazione per delinquere","YRDUR","durante l'anno di riferimento","2019","2019",395,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MAFIASS","associazione di tipo mafioso","YRDUR","durante l'anno di riferimento","2006","2006",128,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MAFIASS","associazione di tipo mafioso","YRDUR","durante l'anno di riferimento","2007","2007",140,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MAFIASS","associazione di tipo mafioso","YRDUR","durante l'anno di riferimento","2008","2008",125,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MAFIASS","associazione di tipo mafioso","YRDUR","durante l'anno di riferimento","2009","2009",131,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MAFIASS","associazione di tipo mafioso","YRDUR","durante l'anno di riferimento","2010","2010",128,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MAFIASS","associazione di tipo mafioso","YRDUR","durante l'anno di riferimento","2011","2011",93,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MAFIASS","associazione di tipo mafioso","YRDUR","durante l'anno di riferimento","2012","2012",68,,
"IT","Italia","CRIMEN","numero di delitti denunciati dalle forze di polizia all'autorità giudiziaria","MAFIASS","associazione di tipo mafioso","YRDUR","durante l'anno di riferimento","2013","2013",75,,
